name,qid,human,transformer,gpt3,chat_user_collo,chat_user_natural
bpref                 ,116_6,0.6531,0.102,0.1633,0.1224,0.0612
bpref                 ,116_7,0.1972,0.1142,0.1038,0.083,0.09
bpref                 ,116_8,0.4887,0.3005,0.2732,0.343,0.3622
bpref                 ,117_1,0,0.65,0.66,0.66,0.66
bpref                 ,117_10,0.0415,0,0.0657,0,0
bpref                 ,117_2,0,0.1111,0.1944,0,0
bpref                 ,117_3,0.0331,0,0.2231,0.1157,0.7025
bpref                 ,117_4,0.0413,0,0.4793,0.5041,0.4876
bpref                 ,117_5,0,0.59,0.64,0.63,0.67
bpref                 ,117_6,0,0.6111,0.75,0.6389,0.8333
bpref                 ,117_8,0,0.2,0.4,0.08,0.2
bpref                 ,117_9,0.0656,0.304,0.2608,0.2112,0.3584
bpref                 ,118_1,0.534,0.8153,0.5711,0.6624,0.6624
bpref                 ,118_2,0.7532,0.9686,0.9199,0.9026,0.9156
bpref                 ,118_3,0.6863,0.7759,0.7105,0.7251,0.7613
bpref                 ,118_4,0.2007,0.0969,0.2699,0.4291,0.2976
bpref                 ,118_5,0.17,0.15,0.25,0.28,0.28
bpref                 ,118_6,0.6591,0.0026,0.7257,0.6503,0.7562
bpref                 ,118_7,0.7295,0.895,0.8342,0.8367,0.845
bpref                 ,118_8,0.745,0.8294,0.8862,0.9048,0.9114
bpref                 ,119_1,0.4688,0.5388,0.5255,0.5255,0.5255
bpref                 ,119_2,0.6798,0.0186,0.6384,0.5269,0.5248
bpref                 ,119_3,0.7965,0.8316,0.8049,0,0.0422
bpref                 ,119_4,0.6835,0.0827,0.2409,0.1797,0.2427
bpref                 ,119_5,0.0533,0.2189,0.213,0.0178,0.0888
bpref                 ,119_6,0.3303,0.8262,0.7943,0.9086,0.8753
bpref                 ,119_7,0.3735,0.784,0.6413,0.807,0.8561
bpref                 ,119_8,0.2361,0.7276,0.6119,0.034,0.6582
bpref                 ,121_1,0.1493,0.5142,0.3346,0.3346,0.3384
bpref                 ,121_2,0.4252,0.6283,0.417,0.4156,0.3882
bpref                 ,121_3,0.3833,0.4967,0.4056,0.4044,0.43
bpref                 ,121_4,0.2817,0.3875,0.4442,0.4612,0.4612
bpref                 ,121_5,0,0.1429,0.7755,0.102,0.0612
bpref                 ,121_6,0.1429,0.2041,0.2857,0.0612,0.2041
bpref                 ,121_7,0,0.3906,0.4844,0.3906,0.375
bpref                 ,121_8,0.4898,0,0.4235,0.4133,0.3724
bpref                 ,124_1,0.4157,0.8223,0.6736,0.6786,0.6786
bpref                 ,124_10,0.6959,0.6906,0.6928,0.6938,0.7076
bpref                 ,124_11,0.5779,0.5891,0.7041,0.6049,0.5588
bpref                 ,124_2,0.7711,0.657,0.6749,0.4982,0.712
bpref                 ,124_3,0.547,0.7545,0.5217,0.4621,0.5074
bpref                 ,124_4,0.6753,0.414,0.5315,0.2632,0.3299
bpref                 ,124_5,0.3079,0.126,0.1074,0.4525,0.3223
bpref                 ,124_6,0.6887,0.7308,0.7718,0.7126,0.7661
bpref                 ,124_7,0.4329,0.7859,0.7615,0.6507,0.7417
bpref                 ,124_8,0.4109,0.6133,0.6093,0.556,0.5942
bpref                 ,124_9,0.8185,0.631,0.8136,0.7786,0.8567
bpref                 ,125_1,0.9253,0.9236,0.8715,0.8715,0.8715
bpref                 ,125_2,0.1633,0.6122,0.7143,0.551,0.6735
bpref                 ,125_3,0.4688,0.6094,0.6094,0.5469,0.5
bpref                 ,125_4,0.2382,0.4822,0.2322,0.4852,0.2056
bpref                 ,125_5,0.8244,0.519,0.7128,0.6073,0.7007
bpref                 ,125_6,0,0,0.0625,0.1875,0.25
bpref                 ,127_1,0.6273,0.5528,0.5652,0.6025,0.6025
bpref                 ,127_2,0.5781,0.6201,0.5254,0.5244,0.5723
bpref                 ,127_3,0.5223,0.5938,0.867,0.8017,0.8243
bpref                 ,127_4,0.8018,0.0858,0.8269,0.6923,0.7737
bpref                 ,127_5,0.102,0.1735,0.5816,0.0306,0.4286
bpref                 ,127_6,0.7296,0.7734,0.8226,0.7691,0.8096
bpref                 ,127_7,0.536,0.862,0.7698,0.6936,0.6657
bpref                 ,127_8,0.2105,0.6436,0.8518,0.8329,0.8495
bpref                 ,127_9,0.3237,0.0919,0.0823,0.4513,0.2332
bpref                 ,128_1,0.5611,0.736,0.7038,0.7351,0.7351
bpref                 ,128_2,0.5656,0.0337,0.6916,0.6569,0.6793
bpref                 ,128_3,0.5232,0.383,0.6573,0.6471,0.7189
bpref                 ,129_1,0.32,0.67,0.6664,0.6664,0.6664
bpref                 ,129_2,0.4373,0.5705,0.6204,0.4351,0.5694
bpref                 ,129_3,0.3254,0.3868,0.571,0.6005,0.631
bpref                 ,129_4,0.6921,0.8171,0.7585,0.5062,0.5378
bpref                 ,129_5,0.7719,0.784,0.7502,0.801,0.7616
bpref                 ,129_6,0.4266,0.0471,0.0665,0.0693,0.1108
bpref                 ,129_7,0.4211,0.4155,0.385,0.1773,0.3934
bpref                 ,129_8,0.4419,0,0.6523,0.6711,0.6628
bpref                 ,131_1,0.4178,0.9529,0.8994,0.9138,0.9138
bpref                 ,131_10,0.5011,0.6348,0.496,0.523,0.6004
bpref                 ,131_2,0.7093,0.66,0.5564,0.1386,0.5236
bpref                 ,131_3,0.5517,0.4855,0.5971,0.8079,0.7397
bpref                 ,131_4,0.5784,0.8752,0.8752,0.7996,0.9017
bpref                 ,131_5,0.5714,0.3288,0.3492,0.1814,0.4104
bpref                 ,131_6,0.6836,0.6953,0.7344,0.1992,0.7617
bpref                 ,131_7,0.689,0.7237,0.6896,0.4411,0.484
bpref                 ,131_8,0.3876,0.2781,0.2988,0.3092,0.395
bpref                 ,131_9,0.2196,0.1927,0.5768,0.5651,0.5443
bpref                 ,all,0.4384,0.417,0.5223,0.4643,0.5156
G                     ,106_1,0.0799,0.0813,0.1234,0.1234,0.1234
G                     ,106_10,0.144,0.1536,0.1208,0.1709,0.1421
G                     ,106_2,0.1041,0.0489,0.103,0.0347,0.1042
G                     ,106_3,0.1344,0.1439,0.152,0,0.112
G                     ,106_4,0.2194,0.3143,0.3169,0.3412,0.3197
G                     ,106_5,0.0712,0.0906,0.1705,0,0.1661
G                     ,106_6,0.1818,0.2759,0.1996,0.216,0.1939
G                     ,106_7,0.155,0.2448,0.1762,0.2293,0.3527
G                     ,106_8,0.069,0.0682,0.0803,0.0325,0.1324
G                     ,107_1,0.1411,0.2128,0.1736,0.1736,0.1736
G                     ,107_2,0.2367,0.2157,0.1948,0.2082,0.1979
G                     ,107_3,0.2053,0.1698,0.1983,0.1772,0.1967
G                     ,107_4,0.1551,0.004,0.0341,0.0789,0.0895
G                     ,107_5,0.1291,0.1649,0.1721,0.231,0.1762
G                     ,107_6,0.176,0.2001,0.1571,0.2069,0.2273
G                     ,107_7,0.3162,0.226,0.2203,0.2512,0.2131
G                     ,107_8,0.3599,0.3013,0.2637,0.2773,0.2773
G                     ,108_1,0.1601,0.1743,0.178,0.178,0.178
G                     ,108_2,0.1388,0.1522,0.156,0.1461,0.1429
G                     ,108_3,0.0236,0.134,0.1261,0.1272,0.155
G                     ,108_4,0.0664,0.0923,0.13,0.119,0.0983
G                     ,108_5,0.1804,0.1676,0.1804,0.1304,0.1682
G                     ,108_6,0.0213,0.0095,0.0349,0.0497,0.0494
G                     ,108_7,0.1143,0.1107,0.1989,0.1929,0.1323
G                     ,108_8,0.2486,0.234,0.2269,0.2108,0.243
G                     ,110_1,0.2517,0.2813,0.2882,0.2882,0.2882
G                     ,110_2,0.1595,0.1218,0.1755,0.2251,0.2132
G                     ,110_3,0.1448,0.1458,0.2067,0.0008,0.1748
G                     ,110_4,0.1857,0.0844,0.1723,0.1842,0.1854
G                     ,110_5,0.3353,0.3898,0.1037,0.1488,0.292
G                     ,110_6,0.0411,0.0294,0.2207,0.3072,0.3345
G                     ,110_7,0.2253,0.0367,0.1479,0.1554,0.1961
G                     ,110_8,0.3638,0.1563,0.0929,0.2268,0.2805
G                     ,110_9,0.1923,0.0951,0.1033,0.1483,0.1435
G                     ,111_1,0.1892,0.1615,0.1469,0.1508,0.1508
G                     ,111_2,0.2769,0.1087,0.1153,0.0159,0.0982
G                     ,111_3,0.1844,0.0453,0.2322,0.069,0.047
G                     ,111_4,0.3105,0.0494,0.2085,0.239,0.2269
G                     ,111_5,0.1295,0.1007,0.1226,0.0713,0.0974
G                     ,111_6,0.5209,0.5438,0.3393,0.4386,0.5503
G                     ,111_7,0.1719,0.0884,0,0.3945,0.3945
G                     ,111_8,0.036,0.1874,0.1685,0.1161,0.1264
G                     ,111_9,0.1079,0.0121,0.163,0.1165,0.1077
G                     ,112_1,0.1481,0.1999,0.2198,0.2209,0.2209
G                     ,112_2,0.3257,0.0829,0.2294,0.2202,0.2803
G                     ,112_3,0.203,0.1878,0.156,0.1592,0.1991
G                     ,112_4,0.1143,0.1581,0.1836,0.1671,0.1709
G                     ,112_5,0.1213,0.1514,0.1856,0.1737,0.1737
G                     ,112_6,0.1255,0.1393,0.1384,0.1254,0.1446
G                     ,112_7,0.1512,0.0076,0.1379,0.1874,0.1421
G                     ,112_9,0.0083,0.0769,0.2608,0.0802,0.126
G                     ,113_1,0.0783,0.1268,0.1326,0.1391,0.1391
G                     ,113_2,0.1732,0.1497,0.1483,0.1448,0.1441
G                     ,113_3,0.1427,0.0576,0.1926,0.1477,0.123
G                     ,113_4,0.0424,0.0061,0.0366,0,0.0058
G                     ,113_5,0.1672,0.0833,0.0624,0.061,0.0711
G                     ,113_6,0.1586,0.1164,0.2171,0,0.1303
G                     ,113_7,0.1484,0,0.0573,0.0597,0.0553
G                     ,113_8,0.0983,0.1095,0.0728,0.0792,0.0712
G                     ,115_1,0.139,0.1875,0.1909,0.1909,0.1909
G                     ,115_10,0.0899,0.069,0.0478,0.0377,0.0546
G                     ,115_11,0.1754,0.5842,0.5714,0.5714,0.5714
G                     ,115_2,0.3336,0.1052,0.2138,0.1356,0.2023
G                     ,115_3,0.1749,0.1302,0.0917,0.1508,0.1377
G                     ,115_4,0.4462,0.0138,0.2696,0.0336,0.3351
G                     ,115_5,0.2402,0.0065,0.1893,0.1851,0.1913
G                     ,115_6,0.1901,0.0677,0.1078,0.0873,0.1167
G                     ,115_7,0.3282,0.1466,0.1825,0.0997,0.1942
G                     ,115_8,0.1776,0,0.2588,0.2299,0.2551
G                     ,115_9,0.2144,0.1691,0.1541,0.0246,0.0815
G                     ,116_1,0.2435,0.2256,0.2502,0.2597,0.2597
G                     ,116_2,0.5273,0.2576,0.1977,0.2617,0.201
G                     ,116_3,0.2644,0.1474,0.1097,0.1283,0.1099
G                     ,116_4,0.1372,0.0235,0.1505,0.1651,0.1706
G                     ,116_5,0.2316,0.0864,0.2059,0.0292,0.0872
G                     ,116_6,0.4535,0.2422,0.2339,0.2798,0.2333
G                     ,116_7,0.1249,0.1273,0.0984,0.0881,0.0885
G                     ,116_8,0.0823,0.0845,0.0441,0.0759,0.0716
G                     ,117_1,0,0.4137,0.2769,0.2769,0.2769
G                     ,117_10,0.0627,0.055,0.0675,0.017,0.0502
G                     ,117_2,0.0236,0.1269,0.2276,0,0.0297
G                     ,117_3,0.0207,0.0115,0.1803,0.1195,0.407
G                     ,117_4,0.0102,0,0.269,0.2708,0.2922
G                     ,117_5,0,0.3466,0.345,0.3354,0.4612
G                     ,117_6,0,0.3422,0.4333,0.3289,0.5204
G                     ,117_8,0.0257,0.4058,0.6391,0.1567,0.4121
G                     ,117_9,0.0089,0.1116,0.0984,0.0907,0.1251
G                     ,118_1,0.1167,0.16,0.1422,0.1511,0.1511
G                     ,118_2,0.2028,0.3245,0.2972,0.2143,0.2542
G                     ,118_3,0.1547,0.2303,0.1773,0.1983,0.1999
G                     ,118_4,0.2419,0.0287,0.2901,0.2771,0.2222
G                     ,118_5,0.1092,0.0433,0.1719,0.2303,0.2051
G                     ,118_6,0.181,0.0051,0.2219,0.1626,0.2059
G                     ,118_7,0.1555,0.1859,0.1955,0.159,0.234
G                     ,118_8,0.2463,0.1962,0.136,0.1613,0.1869
G                     ,119_1,0.1893,0.2716,0.2545,0.2545,0.2545
G                     ,119_2,0.2647,0.0924,0.3301,0.3206,0.3111
G                     ,119_3,0.2161,0.1897,0.1852,0,0.0042
G                     ,119_4,0.1946,0.0079,0.0305,0.0243,0.0367
G                     ,119_5,0.0412,0.255,0.1578,0.0059,0.0387
G                     ,119_6,0.0495,0.2683,0.1736,0.1916,0.2106
G                     ,119_7,0.041,0.1624,0.1345,0.1686,0.2306
G                     ,119_8,0.0441,0.1733,0.1096,0.0048,0.1342
G                     ,121_1,0.1712,0.282,0.219,0.2229,0.2229
G                     ,121_2,0.2106,0.1907,0.1685,0.163,0.1862
G                     ,121_3,0.1666,0.1936,0.1706,0.1629,0.1581
G                     ,121_4,0.1759,0.2456,0.2367,0.2713,0.2379
G                     ,121_5,0,0.3537,0.5168,0.1473,0.1224
G                     ,121_6,0.1154,0.2444,0.428,0.1589,0.2205
G                     ,121_7,0.0594,0.4513,0.5329,0.3682,0.4076
G                     ,121_8,0.29,0,0.2388,0.2469,0.2437
G                     ,124_1,0.0773,0.1872,0.1456,0.1482,0.1482
G                     ,124_10,0.1669,0.1333,0.1507,0.1216,0.1244
G                     ,124_11,0.1455,0.1792,0.2133,0.2112,0.1348
G                     ,124_2,0.163,0.1541,0.146,0.1017,0.1304
G                     ,124_3,0.1174,0.1169,0.0946,0.0596,0.0797
G                     ,124_4,0.1242,0.1173,0.0787,0.0684,0.0984
G                     ,124_5,0.1342,0.1038,0.1193,0.2122,0.2269
G                     ,124_6,0.2015,0.1379,0.1459,0.1327,0.1368
G                     ,124_7,0.093,0.1308,0.1494,0.1138,0.1281
G                     ,124_8,0.1378,0.1202,0.1285,0.1239,0.1146
G                     ,124_9,0.1776,0.1238,0.1396,0.1531,0.1617
G                     ,125_1,0.3072,0.5041,0.3378,0.3378,0.3378
G                     ,125_2,0.1526,0.4383,0.4755,0.4268,0.4213
G                     ,125_3,0.3617,0.3977,0.3806,0.3093,0.3897
G                     ,125_4,0.0405,0.1226,0.1235,0.1198,0.1078
G                     ,125_5,0.2221,0.1411,0.2313,0.1045,0.2339
G                     ,125_6,0.1002,0.1434,0.2739,0.2807,0.3618
G                     ,127_1,0.131,0.2003,0.1978,0.2031,0.2031
G                     ,127_2,0.1317,0.1512,0.1127,0.1356,0.1334
G                     ,127_3,0.1761,0.0937,0.2451,0.2029,0.214
G                     ,127_4,0.343,0.0285,0.2838,0.2913,0.3428
G                     ,127_5,0.0263,0.1889,0.3238,0.0866,0.3512
G                     ,127_6,0.2415,0.2458,0.3303,0.2186,0.3101
G                     ,127_7,0.2481,0.1902,0.3026,0.2288,0.24
G                     ,127_8,0.0395,0.1402,0.2114,0.1921,0.2165
G                     ,127_9,0.0959,0.0584,0.0466,0.1923,0.1868
G                     ,128_1,0.1097,0.1257,0.1207,0.1238,0.1238
G                     ,128_2,0.1891,0.0116,0.1721,0.1197,0.1215
G                     ,128_3,0.1158,0.089,0.1456,0.1139,0.1278
G                     ,129_1,0.0627,0.1212,0.1164,0.1164,0.1164
G                     ,129_2,0.1671,0.1702,0.1789,0.1152,0.1454
G                     ,129_3,0.0453,0.0605,0.1074,0.1262,0.1376
G                     ,129_4,0.1979,0.3715,0.2555,0.1041,0.0997
G                     ,129_5,0.2249,0.2051,0.1584,0.2009,0.1715
G                     ,129_6,0.1547,0.0616,0.0439,0.0705,0.0848
G                     ,129_7,0.2705,0.3063,0.3013,0.0405,0.3068
G                     ,129_8,0.0934,0,0.1078,0.1103,0.1096
G                     ,131_1,0.0829,0.1741,0.1652,0.1668,0.1667
G                     ,131_10,0.2197,0.1869,0.1261,0.1563,0.2025
G                     ,131_2,0.1733,0.1156,0.1094,0.0232,0.1028
G                     ,131_3,0.1604,0.1793,0.2244,0.3217,0.3284
G                     ,131_4,0.2201,0.3495,0.3291,0.2835,0.3476
G                     ,131_5,0.297,0.2103,0.1038,0.0167,0.2206
G                     ,131_6,0.293,0.32,0.3532,0.2401,0.3242
G                     ,131_7,0.1901,0.138,0.121,0.1311,0.1054
G                     ,131_8,0.2223,0.1754,0.1187,0.1933,0.1963
G                     ,131_9,0.0567,0.0768,0.0944,0.0901,0.0817
G                     ,all,0.1641,0.1603,0.1898,0.1627,0.1926
gm_bpref              ,all,0.2093,0.1164,0.3862,0.221,0.3358
gm_map                ,all,0.0957,0.0579,0.1707,0.076,0.1633
infAP                 ,106_1,0.0765,0.0488,0.1487,0.1487,0.1485
infAP                 ,106_10,0.068,0.2184,0.0602,0.1866,0.0755
infAP                 ,106_2,0.1372,0.0232,0.1271,0.0131,0.0943
infAP                 ,106_3,0.0953,0.1094,0.1206,0,0.0631
infAP                 ,106_4,0.24,0.3108,0.3055,0.3549,0.2591
infAP                 ,106_5,0.0172,0.0407,0.1952,0,0.1713
infAP                 ,106_6,0.125,0.1717,0.2409,0.2991,0.2466
infAP                 ,106_7,0.1915,0.4807,0.3032,0.2781,0.4161
infAP                 ,106_8,0.0162,0.0047,0.0438,0.0061,0.0601
infAP                 ,107_1,0.2432,0.362,0.3545,0.3545,0.3545
infAP                 ,107_2,0.5329,0.5157,0.4288,0.4978,0.2945
infAP                 ,107_3,0.4549,0.2063,0.3567,0.2682,0.3653
infAP                 ,107_4,0.2864,0,0.008,0.0251,0.0902
infAP                 ,107_5,0.1433,0.138,0.167,0.1992,0.1909
infAP                 ,107_6,0.4083,0.2752,0.272,0.2976,0.3897
infAP                 ,107_7,0.4275,0.4726,0.4049,0.4782,0.4124
infAP                 ,107_8,0.5457,0.5864,0.4995,0.511,0.511
infAP                 ,108_1,0.2149,0.3913,0.4022,0.4022,0.4022
infAP                 ,108_2,0.1356,0.302,0.326,0.2766,0.2577
infAP                 ,108_3,0.0057,0.1545,0.2007,0.1561,0.3089
infAP                 ,108_4,0.0324,0.067,0.1934,0.1812,0.1291
infAP                 ,108_5,0.3846,0.3373,0.4363,0.1656,0.3946
infAP                 ,108_6,0.0044,0.0007,0.0094,0.0294,0.0333
infAP                 ,108_7,0.1798,0.1129,0.4423,0.3477,0.3179
infAP                 ,108_8,0.3768,0.2987,0.3123,0.3032,0.3626
infAP                 ,110_1,0.2744,0.3385,0.3295,0.3295,0.3295
infAP                 ,110_2,0.3327,0.0684,0.3984,0.4513,0.4475
infAP                 ,110_3,0.2498,0.1667,0.4121,0,0.3961
infAP                 ,110_4,0.3812,0.0349,0.3553,0.3603,0.376
infAP                 ,110_5,0.5035,0.5713,0.0351,0.0864,0.4881
infAP                 ,110_6,0.0014,0.0005,0.266,0.3437,0.2676
infAP                 ,110_7,0.3265,0.0014,0.092,0.0844,0.2101
infAP                 ,110_8,0.471,0.1276,0.0263,0.1699,0.279
infAP                 ,110_9,0.3199,0.0654,0.0627,0.1298,0.1185
infAP                 ,111_1,0.393,0.2619,0.2549,0.2564,0.2564
infAP                 ,111_2,0.5892,0.0961,0.1135,0.0005,0.0614
infAP                 ,111_3,0.1536,0.0022,0.4326,0.0101,0.005
infAP                 ,111_4,0.2678,0.0026,0.1504,0.192,0.153
infAP                 ,111_5,0.0626,0.0173,0.0444,0.0099,0.0105
infAP                 ,111_6,0.5088,0.6262,0.5533,0.5651,0.6745
infAP                 ,111_7,0.1023,0.0106,0,0.3597,0.3597
infAP                 ,111_8,0.013,0.3201,0.2884,0.1503,0.1543
infAP                 ,111_9,0.1068,0.005,0.2991,0.1452,0.1122
infAP                 ,112_1,0.2765,0.618,0.5923,0.5931,0.5931
infAP                 ,112_2,0.8737,0.007,0.3962,0.4662,0.6785
infAP                 ,112_3,0.3329,0.2888,0.1736,0.1969,0.3086
infAP                 ,112_4,0.1031,0.292,0.4623,0.255,0.4016
infAP                 ,112_5,0.1555,0.2347,0.2958,0.3105,0.3105
infAP                 ,112_6,0.1087,0.1916,0.2203,0.1212,0.2203
infAP                 ,112_7,0.1632,0.0033,0.1051,0.2793,0.1291
infAP                 ,112_9,0.0014,0.0728,0.1759,0.0119,0.0743
infAP                 ,113_1,0.1442,0.2009,0.2428,0.2439,0.2439
infAP                 ,113_2,0.2928,0.1968,0.2405,0.2202,0.2109
infAP                 ,113_3,0.2531,0.0054,0.2408,0.1912,0.1144
infAP                 ,113_4,0.0159,0.0001,0.0022,0,0.0001
infAP                 ,113_5,0.1439,0.0091,0.0066,0.0154,0.0067
infAP                 ,113_6,0.2214,0.1641,0.2947,0,0.1857
infAP                 ,113_7,0.2169,0,0.0267,0.0265,0.023
infAP                 ,113_8,0.1075,0.0491,0.0318,0.0315,0.0159
infAP                 ,115_1,0.2193,0.2135,0.2649,0.2649,0.2649
infAP                 ,115_10,0.1222,0.0184,0.0312,0.007,0.0855
infAP                 ,115_11,0.0237,0.2502,0.25,0.25,0.25
infAP                 ,115_2,0.3269,0.0456,0.353,0.1052,0.2942
infAP                 ,115_3,0.1592,0.1022,0.0827,0.1221,0.1011
infAP                 ,115_4,0.3276,0,0.3052,0.0056,0.2184
infAP                 ,115_5,0.3423,0.0001,0.3747,0.288,0.351
infAP                 ,115_6,0.1628,0.0072,0.1072,0.0676,0.0891
infAP                 ,115_7,0.3029,0.0855,0.0949,0.0194,0.093
