name,qid,transformer,human,gpt3,chat_tom,chat_user_collo,chat_user_natural
binG                  ,90_3,0.091,0.1938,0.2116,0.2021,0.1406,0.1895
binG                  ,90_4,0.0235,0.4127,0.2021,0.3183,0,0.2374
binG                  ,90_5,0.2801,0.3392,0.2435,0.2447,0.2624,0.2489
binG                  ,90_6,0.2523,0.2484,0.2606,0.2807,0.2692,0.2205
binG                  ,90_7,0.0043,0.1786,0.1606,0.0072,0,0.0082
binG                  ,90_8,0,0.6102,0.742,0.8201,0.2377,0.4226
binG                  ,91_1,0.2706,0.3642,0.2706,0.2706,0.2706,0.2706
binG                  ,91_2,0.1062,0.2387,0.2489,0.2409,0.1853,0.2359
binG                  ,91_3,0.0363,0.2295,0.018,0.0503,0.0793,0.0518
binG                  ,91_4,0.4734,0.0514,0.4583,0.5613,0.5833,0.5891
binG                  ,91_5,0.0255,0.1394,0.1247,0.0442,0.0189,0.0463
binG                  ,91_6,0.3455,0.3455,0.0314,0,0.3775,0.3021
binG                  ,91_7,0.0093,0.1446,0.11,0.1198,0.1373,0.1325
binG                  ,91_8,0.1888,0.4005,0.475,0.2722,0.1975,0.2817
binG                  ,92_1,0.1274,0.1274,0.1274,0.1274,0.1274,0.1274
binG                  ,92_2,0.1319,0.2084,0.212,0.1944,0.0425,0.1934
binG                  ,92_3,0.2117,0.1621,0.1567,0.1083,0.1259,0.1175
binG                  ,92_4,0.0157,0.1334,0.1403,0.1046,0.0207,0.1042
binG                  ,92_5,0.1653,0.145,0.118,0.1271,0.1333,0.1465
binG                  ,92_6,0.1434,0.1617,0.1243,0.1097,0.0228,0.1562
binG                  ,92_7,0.1309,0.1439,0.1469,0.1727,0.1416,0.1727
binG                  ,93_1,0.1887,0.1887,0.1887,0.1887,0.1887,0.1887
binG                  ,93_2,0.2569,0.2277,0.2348,0.2718,0.2959,0.2718
binG                  ,93_3,0.4182,0.3027,0.4972,0.4972,0.0264,0.026
binG                  ,93_4,0.1496,0.1541,0.0933,0.0967,0.194,0.0967
binG                  ,93_5,0.24,0.1129,0.1602,0.1586,0.1691,0.1586
binG                  ,93_6,0.1357,0.0189,0.2261,0.4093,0.3105,0.4093
binG                  ,94_1,0.4354,0.4354,0.4354,0.4354,0.4354,0.4354
binG                  ,94_2,0.085,0.2843,0.4486,0.3703,0.2197,0.3652
binG                  ,94_3,0.1543,0.203,0.2341,0.2311,0.1787,0.23
binG                  ,94_4,0.1555,0.1774,0.1131,0.1659,0.1748,0.1111
binG                  ,94_5,0.1811,0.2175,0.1298,0.1886,0.1249,0.1467
binG                  ,94_6,0.1445,0.1365,0.0896,0.1065,0.1037,0.1137
binG                  ,94_7,0.154,0.2029,0.2229,0.1978,0.0705,0.1646
binG                  ,94_8,0.2758,0.4564,0.3399,0.1708,0.2807,0.1306
binG                  ,95_1,0.1248,0.1248,0.1248,0.1248,0.1248,0.1248
binG                  ,95_2,0.0857,0.1285,0.1235,0.0536,0.0878,0.1052
binG                  ,95_3,0.1616,0.1351,0.1294,0.1408,0.1236,0.1408
binG                  ,95_4,0.1602,0.1602,0.1365,0.1476,0.0914,0.1517
binG                  ,95_5,0.1041,0.1191,0.1126,0.1029,0.1759,0.1029
binG                  ,95_6,0.3374,0.3374,0.255,0.2672,0.1096,0.2427
binG                  ,95_7,0.2285,0.2285,0.2285,0.1983,0.2268,0.2149
binG                  ,95_8,0.2762,0.2762,0.2762,0.2716,0.2354,0.2716
binG                  ,96_1,0.3458,0.3458,0.3458,0.3458,0.3458,0.3458
binG                  ,96_3,0.2941,0.2941,0.1905,0.1667,0.1494,0.3176
binG                  ,96_4,0.4239,0.4239,0.4445,0.364,0.4372,0.3843
binG                  ,96_5,0.1325,0.1177,0.1958,0.1194,0,0.1739
binG                  ,96_6,0.2389,0.2498,0.2862,0.1804,0.3251,0.209
binG                  ,96_7,0.2443,0.2427,0.25,0.2499,0.2367,0.2418
binG                  ,96_8,0.3379,0.3509,0.2807,0.1878,0.323,0.1879
binG                  ,97_1,0.1425,0.1417,0.1425,0.1425,0.1425,0.1425
binG                  ,97_2,0.1913,0.2185,0.2181,0.1778,0.1772,0.1677
binG                  ,97_3,0.2043,0.2063,0.2123,0.2043,0.1916,0.1936
binG                  ,97_4,0.2874,0.3346,0.3713,0.3596,0.3799,0.3626
binG                  ,97_5,0.1023,0.2393,0.2452,0.2678,0.1002,0.2636
binG                  ,97_6,0.0473,0.1926,0.242,0.057,0.0744,0.0649
binG                  ,97_7,0.0103,0.2526,0.2641,0.2444,0.4575,0.2444
binG                  ,97_8,0.0171,0.1637,0.1502,0.0899,0,0.0857
binG                  ,98_1,0.216,0.216,0.216,0.216,0.216,0.216
binG                  ,98_2,0.1111,0.3625,0.1448,0.347,0.2124,0.1884
binG                  ,98_3,0.0138,0.2525,0.2025,0.2069,0.2575,0.2961
binG                  ,98_4,0.0882,0.2485,0.1164,0.1817,0.0897,0.0703
binG                  ,98_5,0.1515,0.1461,0.1236,0.1534,0.1312,0.1214
binG                  ,98_6,0.1717,0.1736,0.1671,0.1563,0.1062,0.1674
binG                  ,98_7,0.1373,0.111,0.1079,0.108,0.1385,0.0997
binG                  ,98_8,0.3634,0.4118,0.2322,0.1122,0.2717,0.1122
binG                  ,99_1,0.3086,0.3085,0.3085,0.3086,0.3086,0.3085
binG                  ,99_2,0.1642,0.0824,0.1281,0.0424,0.1099,0.1252
binG                  ,99_3,0.0416,0.1336,0.0631,0.0117,0.0456,0.05
binG                  ,99_4,0.1176,0.1284,0.0777,0.1044,0.0742,0.0807
binG                  ,99_5,0,0.2298,0.2298,0.2075,0.0809,0.2096
binG                  ,99_6,0.1205,0.188,0.1571,0.1017,0.1255,0.1331
binG                  ,99_7,0.064,0.1252,0.0734,0.1564,0.1368,0.1564
binG                  ,99_8,0.1115,0.3061,0.2401,0.304,0.2579,0.2888
binG                  ,all,0.1814,0.2478,0.2235,0.2206,0.1819,0.2145
bpref                 ,100_1,0.5616,0.5616,0.5616,0.5616,0.5616,0.5616
bpref                 ,100_2,0.5703,0.5415,0.5433,0.5899,0.5717,0.5543
bpref                 ,100_3,0,0.5766,0.1682,0.4348,0.4423,0.4802
bpref                 ,100_4,0.6394,0.7765,0.5285,0.5595,0.2132,0.3045
bpref                 ,100_5,0,0.1211,0.2707,0.1984,0,0.243
bpref                 ,100_6,0.789,0.7891,0.8432,0.8795,0.9149,0.9134
bpref                 ,100_7,0.8819,0.0306,0.0656,0.0306,0.0144,0.2538
bpref                 ,100_8,0.24,0.16,0.16,0.16,0.16,0.12
bpref                 ,101_1,0,0,0,0,0,0
bpref                 ,101_10,0,0.8033,0.7041,0.824,0.7604,0.8062
bpref                 ,101_2,0.7119,0.7119,0.7672,0.7668,0.7383,0.7668
bpref                 ,101_3,0.9092,0.9092,0.9033,0.911,0.903,0.9033
bpref                 ,101_4,0.3934,0.8975,0.3746,0.4278,0.51,0.5057
bpref                 ,101_5,0.5062,0.561,0.3923,0.4225,0.5226,0.5199
bpref                 ,101_6,0.7502,0.7502,0.7502,0.6731,0.023,0.3875
bpref                 ,101_7,0,0.845,0.8771,0.9074,0.8809,0.8922
bpref                 ,101_8,0,0.7037,0,0.4691,0.0247,0.8395
bpref                 ,101_9,0,0.0496,0.7934,0.7934,0.1405,0.7273
bpref                 ,102_1,0.94,0.9403,0.94,0.94,0.94,0.94
bpref                 ,102_2,0.2707,0.25,0.1942,0.3368,0.2727,0.3554
bpref                 ,102_3,0.8267,0.8044,0.7911,0.8044,0.8044,0.8044
bpref                 ,102_4,0.4247,0.4247,0.5293,0.426,0.361,0.4158
bpref                 ,102_5,0.2798,0.1994,0.3546,0.4571,0.7507,0.4626
bpref                 ,102_6,0.5047,0.5047,0.7637,0.6295,0.3062,0.7013
bpref                 ,102_7,0.4259,0.4114,0.6759,0.7832,0.4231,0.7978
bpref                 ,102_8,0.1582,0.1888,0.139,0.4273,0.2079,0.4018
bpref                 ,102_9,0.0434,0.1939,0,0.0357,0,0.0548
bpref                 ,103_1,0.1834,0.1419,0.1834,0.1834,0.1834,0.1834
bpref                 ,103_10,0.0957,0.2959,0.2946,0.2985,0.0957,0.301
bpref                 ,103_2,0.5166,0.5561,0.5421,0.5306,0.3214,0.5153
bpref                 ,103_3,0.051,0.2968,0.2439,0.3157,0.0832,0.3648
bpref                 ,103_4,0.1662,0.3075,0.3075,0.3601,0,0.3075
bpref                 ,103_5,0.0625,0.4453,0.4453,0.668,0.5625,0.668
bpref                 ,103_6,0.1143,0.1919,0.2441,0.3425,0.0621,0.1945
bpref                 ,103_8,0,0.1111,0.3333,0.1667,0.1111,0.1667
bpref                 ,103_9,0,0.3907,0.4942,0.7792,0,0.5266
bpref                 ,104_1,0.5753,0.5753,0.5753,0.5753,0.5753,0.5753
bpref                 ,104_10,0,0,0.16,0,0,0
bpref                 ,104_12,0.0526,0.1025,0.1219,0.2078,0.0083,0.108
bpref                 ,104_13,0.0463,0.277,0.2083,0.2438,0.1211,0.1466
bpref                 ,104_3,0.2249,0.1834,0.2367,0.213,0.2544,0.1775
bpref                 ,104_4,0,0.25,0.125,0.1875,0,0.125
bpref                 ,104_6,0.0816,0.6327,0.0612,0.2449,0,0.0816
bpref                 ,104_7,0.1565,0.7098,0.6032,0.7506,0.2132,0.7392
bpref                 ,104_8,0,0.0864,0.1111,0.1111,0.0988,0.1358
bpref                 ,104_9,0.8317,0.8269,0.545,0.6697,0.8248,0.4245
bpref                 ,105_1,0.26,0.26,0.26,0.26,0.26,0.26
bpref                 ,105_2,0.0303,0.7183,0.0989,0.0275,0,0.0806
bpref                 ,105_3,0,0.1,0.03,0.04,0,0.17
bpref                 ,105_4,0.07,0.356,0.8086,0.5995,0.1228,0.1019
bpref                 ,105_5,0.4793,0.4024,0.4793,0.3964,0.5976,0.0947
bpref                 ,105_6,0.1536,0.1536,0.1728,0.251,0.1879,0.1701
bpref                 ,105_7,0.2,0.44,0.57,0.67,0.76,0.67
bpref                 ,105_8,0,0,0,0,0,0
bpref                 ,105_9,0.0903,0.4167,0.3542,0.3403,0.3611,0.3889
bpref                 ,81_1,0.6499,0.6504,0.6504,0.6499,0.6499,0.6504
bpref                 ,81_2,0.7268,0.7276,0.7855,0.7905,0.8017,0.7922
bpref                 ,81_3,0.6989,0.7789,0.6478,0.5589,0.1589,0.6644
bpref                 ,81_4,0.313,0.7313,0.7313,0.7313,0,0.8116
bpref                 ,81_5,0.777,0.7762,0.8218,0.787,0.696,0.7917
bpref                 ,81_6,0.1883,0.1883,0.2377,0.2191,0.213,0.179
bpref                 ,81_7,0,0,0,0,0,0
bpref                 ,81_8,0.0658,0.1111,0.0091,0.0454,0,0.0272
bpref                 ,82_1,0.9551,0.9551,0.9551,0.9551,0.9551,0.9551
bpref                 ,82_10,0,0,0.2041,0,0,0
bpref                 ,82_2,0.4365,0.4365,0.4019,0.5744,0.5744,0.5749
bpref                 ,82_3,0.1053,0.0997,0.0914,0.144,0.1302,0.1053
bpref                 ,82_4,0.7238,0.7425,0.6975,0.7344,0.7275,0.7344
bpref                 ,82_5,0.0747,0.5052,0.3767,0.3993,0.1771,0.2465
bpref                 ,82_6,0.1,0.46,0.46,0.41,0.09,0.38
bpref                 ,82_7,0.4244,0.3718,0.3163,0.2958,0.317,0.3828
bpref                 ,82_8,0.1591,0.4876,0.0475,0.3347,0.2459,0.1426
bpref                 ,82_9,0.0544,0.464,0.5488,0.6832,0.3984,0.6448
bpref                 ,83_1,0.658,0.658,0.658,0.658,0.658,0.658
bpref                 ,83_2,0.2084,0.664,0.7015,0.7002,0.6463,0.7009
bpref                 ,83_3,0.8876,0.8911,0.8911,0.8754,0.9023,0.9171
bpref                 ,83_4,0.5529,0.5329,0.5825,0.5694,0.654,0.5459
bpref                 ,83_5,0.761,0.759,0.6923,0.757,0.3393,0.7274
bpref                 ,83_6,0.1824,0.561,0.1989,0.332,0.2757,0.2908
bpref                 ,83_7,0.912,0.5358,0.9689,0.9679,0.8769,0.9689
bpref                 ,83_8,0.604,0.5821,0.787,0.6751,0.7036,0.6751
bpref                 ,84_1,0.5694,0.5694,0.5694,0.5694,0.5694,0.5694
bpref                 ,84_2,0.4256,0.5879,0.5453,0.5338,0.7128,0.5401
bpref                 ,84_3,0.3019,0.2438,0.3158,0.2909,0.2604,0.2382
bpref                 ,84_4,0.2099,0.2099,0.1605,0.2222,0.1605,0.2222
bpref                 ,84_5,0.0741,0.0617,0.0617,0.0494,0,0
bpref                 ,84_6,0.0932,0.2633,0.1627,0.2056,0.1124,0.3151
bpref                 ,85_1,0.9648,0.9636,0.9648,0.9648,0.9648,0.9648
bpref                 ,85_2,0.8221,0.8221,0.6472,0.6585,0.8156,0.8471
bpref                 ,85_3,0.6032,0.9252,0.7348,0.7992,0.759,0.813
bpref                 ,85_4,0.1828,0.8085,0.841,0.8269,0.6858,0.8269
bpref                 ,85_5,0.5981,0.5625,0.515,0.4969,0,0.5088
bpref                 ,85_6,0.5339,0.5969,0.5957,0.6897,0.5327,0.654
bpref                 ,85_7,0,0.8483,0.7382,0.7978,0.795,0.8483
bpref                 ,85_8,0,0.6733,0.7267,0.7144,0.5033,0.7333
bpref                 ,85_9,0,0.2773,0.3359,0.3047,0,0.3125
bpref                 ,86_1,0.783,0.783,0.783,0.783,0.783,0.783
bpref                 ,86_2,0,0,0,0,0.2222,0
bpref                 ,86_3,0.349,0.3663,0.349,0.4497,0.3715,0.3872
bpref                 ,86_4,0.0975,0.2018,0.2517,0.1882,0.254,0.2018
bpref                 ,86_5,0.0741,0.402,0.5486,0.5455,0.534,0.5386
bpref                 ,86_6,0.0039,0.0039,0,0.2266,0.0312,0
bpref                 ,86_7,0.3195,0.327,0.2987,0.3308,0,0.2382
bpref                 ,87_1,0.8105,0.8105,0.8105,0.8105,0.8105,0.8105
bpref                 ,87_2,0.3253,0.3287,0.3875,0.3806,0.4187,0.3806
bpref                 ,87_3,0.6562,0.6562,0.6562,0.5938,0.6875,0.5938
bpref                 ,87_4,0.8492,0.8404,0.828,0.8223,0.8926,0.8223
bpref                 ,87_5,0.5702,0.6364,0.5207,0.5455,0.4711,0.5537
bpref                 ,87_7,0.5467,0.51,0.51,0.5444,0.5378,0.4933
bpref                 ,87_8,0.0907,0.3946,0.0816,0.0884,0.1338,0.0794
bpref                 ,87_9,0.355,0.235,0.2375,0.265,0.2525,0.2575
bpref                 ,88_1,0.4278,0.4278,0.4278,0.4278,0.4278,0.4278
bpref                 ,88_10,0.3375,0.3816,0.6729,0.7463,0.4561,0.4469
bpref                 ,88_2,0.7442,0.7109,0.718,0.718,0.6859,0.718
bpref                 ,88_3,0.6803,0.6078,0.662,0.4756,0.5259,0.5872
bpref                 ,88_4,0.0291,0.2569,0.0589,0,0,0
bpref                 ,88_5,0.7432,0.7432,0.7988,0.7367,0.6242,0.662
bpref                 ,88_6,0.3878,0.2806,0.1122,0.1582,0.4184,0.3061
bpref                 ,88_7,0.2206,0.5598,0.5578,0.5692,0.4974,0.5661
bpref                 ,88_8,0.6521,0.9089,0.812,0.8685,0.709,0.7501
bpref                 ,88_9,0,0.1111,0,0,0,0.037
bpref                 ,89_1,0.638,0.638,0.638,0.638,0.638,0.638
bpref                 ,89_10,0,0.6136,0.4428,0.3902,0.4693,0.4209
bpref                 ,89_11,0.2808,0.2118,0.2844,0.0387,0.298,0.1565
bpref                 ,89_2,0.1173,0.1173,0.0802,0.1019,0.5957,0.1019
bpref                 ,89_3,0.1368,0.5023,0.5391,0.5391,0.5023,0.4852
bpref                 ,89_4,0.9987,0.9987,0.9987,0.9987,1,0.9987
bpref                 ,89_5,0.7763,0.7763,0.8204,0.84,0.8147,0.8171
bpref                 ,89_6,0,0.3594,0,0,0,0
bpref                 ,89_7,0.7712,0.7712,0.7585,0.8132,0.7712,0.7957
bpref                 ,89_8,0.2899,0.2899,0.2722,0.3195,0.0947,0.3787
bpref                 ,89_9,0.3807,0.4294,0.3765,0.3723,0.317,0.3544
bpref                 ,90_1,0.6758,0.6758,0.6758,0.6758,0.6758,0.6758
bpref                 ,90_2,0.1406,0.25,0.1094,0.5469,0.2969,0.4062
bpref                 ,90_3,0.03,0.15,0.3,0.2,0.1,0.21
bpref                 ,90_4,0,0.3951,0.1111,0.3457,0,0.1235
bpref                 ,90_5,0.3061,0.3061,0.2806,0.2602,0.301,0.2806
bpref                 ,90_6,0.2431,0.2361,0.2014,0.3958,0.3125,0.2222
bpref                 ,90_7,0,0.5311,0.4038,0.0503,0,0.0651
bpref                 ,90_8,0,0.716,0.7531,0.8025,0.1975,0.4074
bpref                 ,91_1,0.6829,0.6529,0.6829,0.6829,0.6829,0.6829
bpref                 ,91_2,0.1484,0.1992,0.2031,0.2461,0.2383,0.2578
bpref                 ,91_3,0,0.7051,0,0,0.2366,0
bpref                 ,91_4,0.4375,0,0.375,0.5625,0.5,0.5
bpref                 ,91_5,0,0,0,0,0,0
bpref                 ,91_6,0.8489,0.8489,0.0775,0,0.838,0.8272
bpref                 ,91_7,0,0.2144,0.1952,0.1968,0.2288,0.1872
bpref                 ,91_8,0.1765,0.4014,0.7336,0.3668,0.3806,0.5121
bpref                 ,92_1,0,0,0,0,0,0
bpref                 ,92_2,0.4903,0.4003,0.4654,0.5014,0.2064,0.41
bpref                 ,92_3,0.3819,0.3981,0.2062,0.235,0.1462,0.1281
bpref                 ,92_4,0.0875,0.6685,0.581,0.5197,0.1203,0.5438
bpref                 ,92_5,0.4784,0.3465,0.5131,0.5486,0.4429,0.5386
bpref                 ,92_6,0.5637,0.6039,0.4365,0.4888,0.172,0.5576
bpref                 ,92_7,0.133,0.2244,0.2327,0.2105,0.3823,0.2105
bpref                 ,93_1,0.0972,0.0972,0.0972,0.0972,0.0972,0.0972
bpref                 ,93_2,0.142,0.1124,0.2249,0.2426,0.2544,0.2426
bpref                 ,93_3,0.25,0.1875,0.25,0.25,0,0
bpref                 ,93_4,0,0,0,0,0,0
bpref                 ,93_5,0.2296,0,0.148,0.1582,0.2806,0.1582
bpref                 ,93_6,0,0,0.08,0.32,0.24,0.32
bpref                 ,94_1,0.6972,0.6972,0.6972,0.6972,0.6972,0.6972
bpref                 ,94_2,0,0.3724,0.3878,0.352,0.2806,0.3469
bpref                 ,94_3,0.16,0.09,0.2,0.11,0.18,0.19
bpref                 ,94_4,0.1111,0.0988,0,0.1111,0.1111,0
bpref                 ,94_5,0.3557,0.3804,0.5085,0.466,0.3951,0.4799
bpref                 ,94_6,0.3503,0.3603,0.3542,0.3974,0.3302,0.3395
bpref                 ,94_7,0.11,0.14,0.26,0.29,0.07,0.29
bpref                 ,94_8,0.2969,0.582,0.4805,0.207,0.3164,0.2109
bpref                 ,95_1,0.503,0.503,0.503,0.503,0.503,0.503
bpref                 ,95_2,0.2046,0.4844,0.5331,0.3256,0.439,0.2642
bpref                 ,95_3,0.2513,0.2934,0.2768,0.2921,0.2755,0.2921
bpref                 ,95_4,0.6893,0.6893,0.7913,0.7189,0.5831,0.6097
bpref                 ,95_5,0.5287,0.5935,0.6342,0.6189,0.6728,0.6189
bpref                 ,95_6,0.9033,0.9033,0.8806,0.8723,0.7385,0.8855
bpref                 ,95_7,0.6701,0.6701,0.6701,0.6268,0.6706,0.6117
bpref                 ,95_8,0.5303,0.5303,0.5303,0.4785,0.4805,0.4785
bpref                 ,96_1,0.4736,0.4736,0.4736,0.4736,0.4736,0.4736
bpref                 ,96_3,0.25,0.25,0.1875,0,0.25,0.25
bpref                 ,96_4,0.9106,0.9106,0.9131,0.8863,0.8894,0.8969
bpref                 ,96_5,0.0556,0,0.1389,0.0833,0,0.1389
bpref                 ,96_6,0.3281,0.4648,0.6758,0.7188,0.5742,0.4609
bpref                 ,96_7,0.8302,0.8476,0.8492,0.7969,0.8396,0.8022
bpref                 ,96_8,0.5052,0.4774,0.4253,0.2934,0.4167,0.2934
bpref                 ,97_1,0.5638,0.5305,0.5638,0.5638,0.5638,0.5638
bpref                 ,97_2,0.6501,0.6747,0.6826,0.6247,0.6302,0.6142
bpref                 ,97_3,0.1904,0.2096,0.3008,0.1872,0.1904,0.1696
bpref                 ,97_4,0.1875,0.25,0.25,0.25,0.25,0.25
bpref                 ,97_5,0.0651,0.2663,0.2012,0.2485,0.1183,0.2485
bpref                 ,97_6,0.1252,0.5747,0.7311,0.129,0.13,0.1257
bpref                 ,97_7,0,0.22,0.11,0.22,0.45,0.22
bpref                 ,97_8,0.0786,0.592,0.6722,0.4998,0,0.4499
bpref                 ,98_1,0.58,0.58,0.58,0.58,0.58,0.58
bpref                 ,98_2,0.4689,0.7101,0.2944,0.7189,0.5414,0.4098
bpref                 ,98_3,0,0.1852,0.1975,0.1975,0.1975,0.284
bpref                 ,98_4,0,0.1538,0.0118,0.1065,0.0592,0
bpref                 ,98_5,0.2913,0.2827,0.3918,0.3136,0.2597,0.3807
bpref                 ,98_6,0.7415,0.7499,0.7254,0.7992,0.6449,0.76
bpref                 ,98_7,0.3689,0.3111,0.3101,0.283,0.3862,0.2484
bpref                 ,98_8,0.6159,0.6471,0.4256,0.4498,0.5052,0.4498
bpref                 ,99_1,0.3984,0.3984,0.3984,0.3984,0.3984,0.3984
bpref                 ,99_2,0.12,0.04,0,0,0.08,0
bpref                 ,99_3,0.0455,0.4649,0.1131,0.0263,0.3177,0.2056
bpref                 ,99_4,0.6275,0.6731,0.5239,0.642,0.6038,0.5372
bpref                 ,99_5,0,0.308,0.308,0.2973,0.038,0.2913
bpref                 ,99_6,0.2303,0.5771,0.43,0.5133,0.3115,0.4229
bpref                 ,99_7,0.055,0.2632,0.3582,0.3994,0.3915,0.399
bpref                 ,99_8,0.2356,0.3633,0.3644,0.3822,0.3422,0.38
bpref                 ,all,0.3327,0.4441,0.4232,0.4338,0.3705,0.4194
G                     ,100_1,0.2298,0.2298,0.2298,0.2298,0.2298,0.2298
G                     ,100_2,0.2413,0.2503,0.2112,0.23,0.2238,0.2224
G                     ,100_3,0.0165,0.2636,0.1276,0.1629,0.1983,0.2002
G                     ,100_4,0.1213,0.1444,0.1035,0.1192,0.0364,0.0719
G                     ,100_5,0,0.1067,0.1262,0.1132,0,0.1144
G                     ,100_6,0.1283,0.1283,0.1487,0.1588,0.193,0.1664
G                     ,100_7,0.2228,0.09,0.1143,0.09,0.0892,0.1373
G                     ,100_8,0.1641,0.1489,0.1534,0.1041,0.1561,0.0872
G                     ,101_1,0.1206,0.1206,0.1206,0.1206,0.1206,0.1206
G                     ,101_10,0.0405,0.3509,0.2688,0.3319,0.2576,0.3112
G                     ,101_2,0.1573,0.1573,0.2004,0.1785,0.1349,0.1785
G                     ,101_3,0.2075,0.2075,0.2029,0.1939,0.2103,0.2029
G                     ,101_4,0.1479,0.2692,0.1404,0.1069,0.1337,0.129
G                     ,101_5,0.2745,0.2182,0.2742,0.0899,0.1223,0.1241
G                     ,101_6,0.2075,0.2075,0.2075,0.2588,0.0017,0.1536
G                     ,101_7,0.0611,0.3685,0.299,0.235,0.2557,0.3194
G                     ,101_8,0.1266,0.4393,0.0508,0.2233,0.119,0.657
G                     ,101_9,0.0567,0.2054,0.4639,0.3059,0.0778,0.3141
G                     ,102_1,0.1973,0.1856,0.1973,0.1973,0.1973,0.1973
G                     ,102_2,0.126,0.1402,0.0387,0.0959,0.0629,0.1051
G                     ,102_3,0.6802,0.5364,0.544,0.542,0.542,0.542
G                     ,102_4,0.145,0.145,0.1925,0.1603,0.1503,0.1552
G                     ,102_5,0.1463,0.1189,0.1255,0.1498,0.1588,0.1825
G                     ,102_6,0.2315,0.2315,0.2379,0.197,0.066,0.2111
G                     ,102_7,0.1642,0.1481,0.1498,0.129,0.1494,0.252
G                     ,102_8,0.0364,0.1418,0.0265,0.0719,0.0507,0.067
G                     ,102_9,0.0812,0.187,0,0.0018,0.045,0.0093
